,Car_Name,Car_Brand,Engine Capacity,Category,model Year,Milage,Fuel Type,Transmission,City Registered,Price
981,Corolla,Toyota,1800,Sedan,2018,85000,Petrol,Automatic,Lahore,52.5
982,Corolla,Toyota,1300,Sedan,2018,46545,Petrol,Manual,Lahore,39.0
983,Corolla,Toyota,1800,Sedan,2021,40000,Petrol,Automatic,Karachi,62.5
984,Corolla,Toyota,1800,Sedan,2020,32712,Petrol,Automatic,Karachi,51.5
985,Corolla,Toyota,1600,Sedan,2018,90000,Petrol,Automatic,Lahore,45.25
986,Corolla,Toyota,1500,Sedan,1992,150000,Petrol,Automatic,Lahore,14.9
987,Corolla,Toyota,1300,Sedan,2009,180000,Petrol,Manual,Lahore,18.2
988,Corolla,Toyota,1800,Sedan,2015,165000,Petrol,Automatic,Lahore,33.5
989,Corolla,Toyota,1800,SUV,2024,42,Hybrid,Automatic,Un-Registered,105.0
990,Corolla,Toyota,1600,Sedan,2013,139000,Petrol,Manual,Islamabad,32.4
991,Corolla,Toyota,1300,Sedan,2018,65000,Petrol,Manual,Lahore,38.0
992,Corolla,Toyota,1600,Sedan,2022,50000,Petrol,Automatic,Punjab,64.75
993,Corolla,Toyota,1300,Sedan,2015,100000,Petrol,Manual,Islamabad,34.25
994,Corolla,Toyota,1300,Sedan,2017,80000,Petrol,Manual,Hyderabad,34.0
995,Corolla,Toyota,1600,Sedan,2017,146000,Petrol,Automatic,Lahore,45.5
996,Corolla,Toyota,1300,Sedan,2011,166000,Petrol,Manual,Sindh,24.5
997,Corolla,Toyota,1300,Sedan,2007,98000,Petrol,Manual,Lahore,12.0
998,Corolla,Toyota,2000,Sedan,2000,100000,Diesel,Manual,Peshawar,13.5
999,Corolla,Toyota,1800,Sedan,2020,61000,Petrol,Automatic,Karachi,56.5
1000,Corolla,Toyota,1600,Sedan,2012,180,Petrol,Automatic,Lahore,31.75
1001,Corolla,Toyota,1300,Sedan,2019,76900,Petrol,Automatic,Punjab,45.95
1002,Corolla,Toyota,1600,Sedan,2003,143500,Petrol,Automatic,Sindh,17.75
1003,Corolla,Toyota,1800,Sedan,2022,17000,Petrol,Automatic,Karachi,68.75
1004,Corolla,Toyota,1500,Sedan,1994,1234,Petrol,Manual,Lahore,9.6
1005,Corolla,Toyota,1300,Sedan,2018,67000,Petrol,Manual,Islamabad,37.8
1006,Corolla,Toyota,1600,Sedan,2018,70000,Petrol,Automatic,Islamabad,51.0
1007,Corolla,Toyota,1500,Sedan,2014,86000,Hybrid,Automatic,Lahore,40.0
1008,Corolla,Toyota,1300,Sedan,2007,105002,Petrol,Manual,Multan,16.0
1009,Corolla,Toyota,2000,Sedan,2000,398859,Diesel,Manual,Lahore,11.5
1010,Corolla,Toyota,1600,Sedan,2019,40000,Petrol,Automatic,Sindh,47.2
1011,Corolla,Toyota,1500,Sedan,2014,155836,Hybrid,Automatic,Sindh,43.5
1012,Corolla,Toyota,1800,Sedan,2022,22231,Petrol,Automatic,Punjab,67.5
1013,Corolla,Toyota,1300,Sedan,2018,76000,Petrol,Manual,Lahore,43.0
1014,Corolla,Toyota,1500,Station Wagon,2014,124000,Petrol,Automatic,Islamabad,44.0
1015,Corolla,Toyota,1600,Sedan,2016,120000,Petrol,Automatic,Islamabad,45.0
1016,Corolla,Toyota,1300,Sedan,2019,58000,Petrol,Automatic,Islamabad,44.8
1017,Corolla,Toyota,1600,Sedan,2019,80000,Petrol,Automatic,Lahore,48.5
1018,Corolla,Toyota,1300,Sedan,2017,114000,Petrol,Automatic,Lahore,38.0
1019,Corolla,Toyota,1600,Sedan,2015,150000,Petrol,Automatic,Lahore,36.25
1020,Corolla,Toyota,1600,Sedan,2019,58000,Petrol,Automatic,Lahore,50.5
1021,Corolla,Toyota,1300,Sedan,2018,78500,Petrol,Automatic,Lahore,44.25
1022,Corolla,Toyota,1600,Sedan,2021,28000,Petrol,Automatic,Islamabad,52.5
1023,Corolla,Toyota,1300,Sedan,2017,153000,Petrol,Automatic,Lahore,38.5
1024,Corolla,Toyota,1300,Sedan,2019,60000,Petrol,Automatic,Lahore,44.9
1025,Corolla,Toyota,1800,Sedan,2022,23000,Petrol,Automatic,Islamabad,70.5
1026,Corolla,Toyota,1600,Sedan,2019,80000,Petrol,Automatic,Islamabad,49.0
1027,Corolla,Toyota,1800,Sedan,2022,27000,Petrol,Automatic,Islamabad,68.99
1028,Corolla,Toyota,1600,Sedan,2013,190000,Petrol,Automatic,Islamabad,40.5
1029,Corolla,Toyota,1300,Sedan,2019,58000,Petrol,Automatic,Islamabad,44.8
1030,Corolla,Toyota,1300,Sedan,2016,114635,Petrol,Manual,Sindh,31.0
1031,Corolla,Toyota,1600,Sedan,2023,16600,Petrol,Automatic,Punjab,65.0
1032,Corolla,Toyota,1600,Sedan,2005,220000,Petrol,Manual,Karachi,16.85
1033,Corolla,Toyota,1300,Sedan,2007,213000,Petrol,Manual,Lahore,17.56
1034,Corolla,Toyota,1800,Sedan,1989,100000,Diesel,Manual,Karachi,13.0
1035,Corolla,Toyota,1600,Sedan,2018,49000,Petrol,Automatic,Sindh,45.0
1036,Corolla,Toyota,1800,Sedan,2019,78000,Petrol,Automatic,Punjab,60.0
1037,Corolla,Toyota,1300,Sedan,2012,90803,Petrol,Manual,Sindh,24.5
1038,Corolla,Toyota,1300,Sedan,2004,360,Petrol,Manual,Punjab,14.7
1039,Corolla,Toyota,1300,Sedan,2014,112000,Petrol,Manual,Punjab,29.0
1040,Corolla,Toyota,1500,Station Wagon,2017,114000,Petrol,Automatic,Sindh,53.95
1041,Corolla,Toyota,1300,Sedan,2018,72000,Petrol,Automatic,Islamabad,41.0
1042,Corolla,Toyota,1300,Sedan,2012,11,Petrol,Manual,Sindh,22.65
1043,Corolla,Toyota,1300,Sedan,2016,105000,Petrol,Manual,Islamabad,31.0
1044,Corolla,Toyota,1300,Sedan,2017,117000,Petrol,Automatic,Islamabad,42.0
1045,Corolla,Toyota,1800,Sedan,2021,46000,Petrol,Automatic,Islamabad,63.25
1046,Corolla,Toyota,1600,Sedan,2004,164000,Petrol,Automatic,Lahore,21.5
1047,Corolla,Toyota,1300,Sedan,2016,105000,Petrol,Manual,Sindh,32.0
1048,Corolla,Toyota,1300,Sedan,2006,230000,Petrol,Manual,Punjab,21.5
1049,Corolla,Toyota,1300,Sedan,2008,105000,Petrol,Manual,Lahore,21.5
1050,Corolla,Toyota,1600,Sedan,2016,43000,Petrol,Automatic,Islamabad,16.0
1051,Corolla,Toyota,1300,Sedan,2018,34000,Petrol,Automatic,Sindh,42.25
1052,Corolla,Toyota,1800,Sedan,2018,99000,Petrol,Automatic,Islamabad,35.0
1053,Corolla,Toyota,1600,Sedan,1996,123456,Petrol,Manual,Islamabad,12.8
1054,Corolla,Toyota,1300,Sedan,2014,190000,Petrol,Manual,Lahore,31.5
1055,Corolla,Toyota,1600,Sedan,2018,70000,Petrol,Automatic,Karachi,43.45
1056,Corolla,Toyota,1600,Sedan,2022,26250,Petrol,Automatic,Punjab,68.8
1057,Corolla,Toyota,1800,Sedan,2017,66000,Petrol,Automatic,Islamabad,46.5
1058,Corolla,Toyota,1300,Sedan,2018,106000,Petrol,Manual,Lahore,36.5
1059,Corolla,Toyota,1300,Sedan,2019,121785,Petrol,Automatic,Islamabad,40.0
1060,Corolla,Toyota,1600,Sedan,2022,19900,Petrol,Automatic,Punjab,60.5
1061,Corolla,Toyota,1800,Sedan,2020,11000,Hybrid,Automatic,Un-Registered,114.99999999999999
1062,Corolla,Toyota,1300,Sedan,2019,94500,Petrol,Automatic,Lahore,43.5
1063,Corolla,Toyota,1800,Sedan,2016,97400,Petrol,Manual,Islamabad,42.7
1064,Corolla,Toyota,1600,Sedan,2017,66000,Petrol,Automatic,Islamabad,44.5
1065,Corolla,Toyota,1800,Sedan,2018,99000,Petrol,Automatic,Islamabad,35.0
1066,Corolla,Toyota,1600,Sedan,1996,123456,Petrol,Manual,Islamabad,12.8
1067,Corolla,Toyota,1300,Sedan,2018,112000,Petrol,Automatic,Karachi,41.5
1068,Corolla,Toyota,1800,Sedan,2022,43000,Petrol,Automatic,Islamabad,59.0
1069,Corolla,Toyota,1300,Sedan,2009,100000,Petrol,Manual,Sindh,19.3
1070,Corolla,Toyota,1800,Sedan,2020,72050,Petrol,Automatic,Islamabad,60.25
1071,Corolla,Toyota,1300,Sedan,1998,124000,Petrol,Manual,Sindh,9.6
1072,Corolla,Toyota,1300,Sedan,2017,72558,Petrol,Manual,Lahore,37.0
1073,Corolla,Toyota,1300,Sedan,2012,100000,CNG,Manual,Lahore,22.0
1074,Corolla,Toyota,1800,Sedan,2015,114000,Petrol,Automatic,Islamabad,44.0
1075,Corolla,Toyota,1300,Sedan,2018,95000,Petrol,Automatic,Lahore,39.65
1076,Corolla,Toyota,1500,Sedan,2020,52000,Petrol,Automatic,Un-Registered,66.0
1077,Corolla,Toyota,1300,Sedan,2016,89600,Petrol,Automatic,Karachi,34.8
1078,Corolla,Toyota,1300,Sedan,2010,140076,Petrol,Manual,Islamabad,22.1
1079,Corolla,Toyota,1300,Sedan,2012,94000,Petrol,Manual,Punjab,28.5
1080,Corolla,Toyota,1300,Sedan,2018,95000,Petrol,Manual,Karachi,39.5
1081,Corolla,Toyota,1800,SUV,2024,10,Hybrid,Automatic,Un-Registered,104.0
1082,Corolla,Toyota,1800,Sedan,2021,22000,Petrol,Automatic,Islamabad,64.0
1083,Corolla,Toyota,1300,Sedan,2015,87000,Petrol,Manual,Punjab,35.5
1084,Corolla,Toyota,1300,Sedan,2012,123456,Petrol,Manual,Islamabad,23.8
1085,Corolla,Toyota,1300,Sedan,2008,200000,Petrol,Manual,Lahore,19.0
1086,Corolla,Toyota,1800,Sedan,2015,130000,Petrol,Automatic,Islamabad,41.5
1087,Corolla,Toyota,1800,Sedan,2016,103000,Petrol,Automatic,Sindh,40.0
1088,Corolla,Toyota,1600,Sedan,2021,38000,Petrol,Automatic,Sindh,52.0
1089,Corolla,Toyota,1600,Sedan,1997,186000,Petrol,Manual,Lahore,11.95
1090,Corolla,Toyota,1800,Sedan,2022,17000,Petrol,Automatic,Punjab,68.5
1091,Corolla,Toyota,1800,Sedan,2021,33000,Petrol,Automatic,Punjab,65.0
1092,Corolla,Toyota,1300,Sedan,2020,12130,Petrol,Manual,Islamabad,52.9
1093,Corolla,Toyota,1300,Sedan,2014,107000,Petrol,Manual,Islamabad,38.5
1094,Corolla,Toyota,1300,Sedan,2002,193000,Petrol,Manual,Lahore,16.95
1095,Corolla,Toyota,1300,Sedan,2001,171293,Petrol,Manual,Karachi,13.0
1096,Corolla,Toyota,1800,Sedan,2022,35000,Petrol,Automatic,Punjab,68.5
1097,Corolla,Toyota,1600,Sedan,2005,74321,Petrol,Automatic,Karachi,16.9
1098,Corolla,Toyota,1300,Sedan,2019,68115,Petrol,Manual,Lahore,42.0
1099,Corolla,Toyota,1600,Sedan,2004,200000,Petrol,Automatic,Lahore,19.8
1100,Corolla,Toyota,1800,Sedan,2017,82000,Petrol,Automatic,Lahore,47.3
1101,Corolla,Toyota,1800,Sedan,2014,78000,Petrol,Automatic,Lahore,40.75
1102,Corolla,Toyota,1300,Sedan,2015,77000,Petrol,Automatic,Karachi,32.5
1103,Corolla,Toyota,1500,Sedan,2006,1111,Petrol,Automatic,Islamabad,33.8
1104,Corolla,Toyota,1800,Sedan,2005,12345,Petrol,Manual,Sindh,22.0
1105,Corolla,Toyota,1300,Sedan,2016,152000,Petrol,Manual,Punjab,31.5
1106,Corolla,Toyota,1800,Sedan,2017,87000,Petrol,Automatic,Islamabad,52.9
1107,Corolla,Toyota,1300,Sedan,2018,85000,Petrol,Manual,Lahore,40.95
1108,Corolla,Toyota,1300,Sedan,2018,76000,Petrol,Automatic,Lahore,43.0
1109,Corolla,Toyota,1300,Sedan,2016,70000,Petrol,Automatic,Karachi,37.5
1110,Corolla,Toyota,1500,Sedan,1988,168000,Petrol,Manual,Multan,7.8
1111,Corolla,Toyota,1300,Sedan,2011,145000,Petrol,Manual,Lahore,24.8
1112,Corolla,Toyota,1300,Sedan,2020,52000,Petrol,Manual,Lahore,51.0
1113,Corolla,Toyota,1600,Sedan,2022,2433,Petrol,Automatic,Punjab,62.5
1114,Corolla,Toyota,1800,Sedan,2018,61500,Petrol,Automatic,Lahore,55.0
1115,Corolla,Toyota,1300,Sedan,2018,89838,Petrol,Manual,Lahore,46.0
1116,Corolla,Toyota,1600,Sedan,2022,4300,Petrol,Automatic,Islamabad,64.0
1117,Corolla,Toyota,1800,Sedan,2019,85000,Petrol,Automatic,Islamabad,59.5
1118,Corolla,Toyota,1500,Sedan,2007,63800,Petrol,Automatic,Islamabad,35.35
1119,Corolla,Toyota,1300,Sedan,2003,100000,Petrol,Manual,Lahore,13.0
1120,Corolla,Toyota,1300,Sedan,2015,12345,Petrol,Manual,Sindh,28.5
1121,Corolla,Toyota,1300,Sedan,2017,95000,Petrol,Manual,Lahore,34.8
1122,Corolla,Toyota,2000,Sedan,2006,100000,Diesel,Manual,Islamabad,23.0
1123,Corolla,Toyota,2000,Sedan,2010,12345,Diesel,Manual,Sindh,20.5
1124,Corolla,Toyota,1300,Sedan,2018,85000,Petrol,Manual,Sindh,41.5
1125,Corolla,Toyota,1300,Sedan,2014,177777,Petrol,Manual,Lahore,29.5
1126,Corolla,Toyota,1800,Sedan,2018,137000,Petrol,Automatic,Islamabad,56.35
1127,Corolla,Toyota,1600,Sedan,2018,45000,Petrol,Automatic,Karachi,46.5
1128,Corolla,Toyota,1500,Sedan,2000,140000,Petrol,Manual,Islamabad,19.75
1129,Corolla,Toyota,1800,Sedan,2023,94,Petrol,Automatic,Un-Registered,75.5
1130,Corolla,Toyota,1600,Sedan,2000,200000,Petrol,Automatic,Sindh,10.0
1131,Corolla,Toyota,1600,Sedan,2021,16000,Petrol,Automatic,Islamabad,61.5
1132,Corolla,Toyota,1600,Sedan,2022,890,Petrol,Automatic,Islamabad,68.25
1133,Corolla,Toyota,1800,Sedan,2021,122000,Petrol,Automatic,Punjab,57.5
1134,Corolla,Toyota,1800,Sedan,2020,40300,Petrol,Automatic,Sindh,55.9
1135,Corolla,Toyota,1800,Sedan,2023,4500,Petrol,Automatic,Islamabad,75.0
1136,Corolla,Toyota,1500,Station Wagon,2015,218000,Petrol,Automatic,Islamabad,55.0
1137,Corolla,Toyota,1800,Sedan,2018,86000,Petrol,Automatic,Islamabad,47.9
1138,Corolla,Toyota,1800,Sedan,2022,28000,Petrol,Automatic,Punjab,63.5
1139,Corolla,Toyota,1300,Sedan,2012,130000,Petrol,Manual,Lahore,23.4
1140,Corolla,Toyota,1800,Sedan,2018,84000,Petrol,Automatic,Punjab,53.9
1141,Corolla,Toyota,1300,Sedan,2018,123456,Petrol,Automatic,Sindh,43.2
1142,Corolla,Toyota,1600,Sedan,2016,80000,Petrol,Automatic,Karachi,38.0
1143,Corolla,Toyota,1800,Sedan,2006,172000,Petrol,Automatic,Karachi,35.0
1144,Corolla,Toyota,1300,Sedan,2015,120000,Petrol,Manual,Multan,35.3
1145,Corolla,Toyota,1600,Sedan,1999,123456,Petrol,Automatic,Sindh,11.0
1146,Corolla,Toyota,1500,Sedan,2007,98000,Petrol,Automatic,Islamabad,30.0
1147,Corolla,Toyota,1600,Sedan,2018,63000,Petrol,Automatic,Sindh,42.5
1148,Corolla,Toyota,1300,Sedan,2015,130000,Petrol,Manual,Islamabad,35.0
1149,Corolla,Toyota,1300,Sedan,2010,150000,Petrol,Manual,Sindh,18.0
1150,Corolla,Toyota,1300,Sedan,2019,134000,Petrol,Automatic,Lahore,35.0
1151,Corolla,Toyota,1300,Sedan,2010,12345,Petrol,Manual,Sindh,20.5
1152,Corolla,Toyota,1300,Sedan,2015,150000,Petrol,Automatic,Lahore,34.5
1153,Corolla,Toyota,1600,Sedan,2012,59000,Petrol,Automatic,Islamabad,46.0
1154,Corolla,Toyota,1300,Sedan,2018,58000,Petrol,Automatic,Karachi,37.25
1155,Corolla,Toyota,1500,Station Wagon,2015,126000,Petrol,Automatic,Islamabad,46.5
1156,Corolla,Toyota,1300,Sedan,2015,111111,Petrol,Manual,Lahore,33.85
1157,Corolla,Toyota,1600,Sedan,1986,999999,Petrol,Manual,Lahore,5.2
1158,Corolla,Toyota,1800,Sedan,2016,34000,Petrol,Automatic,Sindh,60.0
1159,Corolla,Toyota,1300,Sedan,2017,135000,Petrol,Automatic,Karachi,36.0
1160,Corolla,Toyota,1300,Sedan,2017,220000,Petrol,Automatic,Islamabad,39.0
1161,Corolla,Toyota,1300,Sedan,2017,180200,Petrol,Manual,Sindh,18.5
1162,Corolla,Toyota,1300,Sedan,1982,100000,Petrol,Manual,Karachi,7.15
1163,Corolla,Toyota,1300,Sedan,2010,170000,Petrol,Manual,Lahore,22.0
1164,Corolla,Toyota,1500,Station Wagon,2015,33311,Petrol,Automatic,Lahore,52.0
1165,Corolla,Toyota,1800,Sedan,2020,115000,Hybrid,Automatic,Un-Registered,88.0
1166,Corolla,Toyota,1300,Sedan,2014,140000,Petrol,Manual,Sindh,24.25
1167,Corolla,Toyota,1800,Sedan,2016,70500,Petrol,Automatic,Karachi,43.5
1168,Corolla,Toyota,1800,Sedan,2021,35000,Petrol,Automatic,Karachi,60.5
1169,Corolla,Toyota,1600,Sedan,2018,114000,Petrol,Automatic,Lahore,45.0
1170,Corolla,Toyota,1300,Sedan,2018,54000,Petrol,Manual,Karachi,39.85
1171,Corolla,Toyota,1800,Sedan,2020,46000,Petrol,Automatic,Islamabad,57.25
1172,Corolla,Toyota,1800,Sedan,2024,20,Petrol,Automatic,Un-Registered,77.4
1173,Corolla,Toyota,1600,Sedan,2024,20,Petrol,Automatic,Un-Registered,73.21
1174,Corolla,Toyota,1300,Sedan,2018,106000,Petrol,Manual,Islamabad,41.5
1175,Corolla,Toyota,1800,Sedan,2022,20000,Petrol,Automatic,Islamabad,69.5
1176,Corolla,Toyota,1300,Sedan,2001,123456,Petrol,Manual,Rawalpindi,12.0
1177,Corolla,Toyota,1300,Sedan,2008,119000,Petrol,Manual,Rawalpindi,28.5
1178,Corolla,Toyota,1300,Sedan,2014,111111,Petrol,Manual,Lahore,26.3
1179,Corolla,Toyota,1300,Sedan,2018,90000,Petrol,Automatic,Islamabad,40.0
1180,Corolla,Toyota,1600,Sedan,1986,77000,Petrol,Manual,Multan,6.0
1181,Corolla,Toyota,1500,Station Wagon,2001,123456,Petrol,Automatic,Peshawar,23.0
1182,Corolla,Toyota,1300,Sedan,2013,70000,Petrol,Manual,Punjab,25.0
1183,Corolla,Toyota,1800,Sedan,2016,93127,Petrol,Automatic,Lahore,45.75
1184,Corolla,Toyota,1800,Sedan,2021,22500,Petrol,Automatic,Islamabad,64.0
1185,Corolla,Toyota,1300,Sedan,2013,91000,Petrol,Manual,Lahore,29.85
1186,Corolla,Toyota,1500,Sedan,2014,121900,Petrol,Automatic,Karachi,41.0
1187,Corolla,Toyota,1300,Sedan,2012,200000,Petrol,Manual,Lahore,28.5
1188,Corolla,Toyota,1300,Sedan,2011,94689,Petrol,Manual,Lahore,25.5
1189,Corolla,Toyota,1300,Sedan,2012,135000,Petrol,Manual,Islamabad,26.8
1190,Corolla,Toyota,1600,Sedan,2020,62133,Petrol,Automatic,Lahore,50.25
1191,Corolla,Toyota,1300,Sedan,2013,159000,Petrol,Manual,Lahore,29.5
1192,Corolla,Toyota,1300,Sedan,2015,105000,Petrol,Automatic,Karachi,28.9
1193,Corolla,Toyota,1500,Sedan,1996,100000,Petrol,Manual,Peshawar,11.5
1194,Corolla,Toyota,1600,Sedan,2019,94000,Petrol,Automatic,Islamabad,50.4
1195,Corolla,Toyota,1600,Sedan,2012,104400,Petrol,Automatic,Islamabad,32.0
1196,Corolla,Toyota,1800,Sedan,2022,22000,Petrol,Automatic,Punjab,66.0
1197,Corolla,Toyota,1600,Sedan,2020,27500,Petrol,Automatic,Islamabad,53.0
1198,Corolla,Toyota,1800,Sedan,2021,45000,Petrol,Automatic,Islamabad,65.0
1199,Corolla,Toyota,1600,Sedan,2021,26400,Petrol,Automatic,Islamabad,58.0
1200,Premio,Toyota,1500,Sedan,2005,106000,Petrol,Automatic,Islamabad,32.0
1201,Corolla,Toyota,1800,Sedan,2018,83000,Petrol,Automatic,Lahore,51.85
1202,Corolla,Toyota,1300,Sedan,2011,425000,Petrol,Manual,Lahore,24.95
1203,Corolla,Toyota,1300,Sedan,2015,133000,Petrol,Manual,Lahore,34.85
1204,Corolla,Toyota,1300,Sedan,2009,140000,Petrol,Manual,Lahore,26.75
1205,Corolla,Toyota,1600,Sedan,2023,3,Petrol,Automatic,Un-Registered,64.0
1206,Corolla,Toyota,1800,Sedan,2022,24000,Petrol,Automatic,Karachi,51.75
1207,Corolla,Toyota,1800,Sedan,2023,2600,Petrol,Automatic,Punjab,75.5
1208,Corolla,Toyota,1300,Sedan,2016,102125,Petrol,Manual,Islamabad,35.0
1209,Corolla,Toyota,1600,Sedan,2022,11400,Petrol,Automatic,Karachi,62.5
1210,Corolla,Toyota,1600,Sedan,2022,34000,Petrol,Automatic,Punjab,59.35
1211,Corolla,Toyota,1800,Sedan,2022,21000,Petrol,Automatic,Islamabad,69.0
1212,Corolla,Toyota,1600,Sedan,2011,248357,Petrol,Automatic,Islamabad,25.0
1213,Corolla,Toyota,1800,Sedan,2018,99000,Petrol,Automatic,Sindh,46.75
1214,Corolla,Toyota,1600,Sedan,2019,83000,Petrol,Automatic,Lahore,44.9
1215,Corolla,Toyota,1300,Sedan,2018,68000,Petrol,Automatic,Lahore,43.8
1216,Corolla,Toyota,1300,Sedan,2013,89280,Petrol,Manual,Karachi,28.3
1217,Corolla,Toyota,1600,Sedan,2021,70000,Petrol,Automatic,Punjab,53.0
1218,Corolla,Toyota,1300,Sedan,2014,101064,Petrol,Manual,Karachi,24.0
1219,Corolla,Toyota,1600,Sedan,2021,13000,Petrol,Automatic,Punjab,55.6
1220,Corolla,Toyota,1300,Sedan,2013,200000,Petrol,Manual,Sindh,23.95
1221,Corolla,Toyota,1300,Sedan,2017,91000,Petrol,Manual,Islamabad,36.0
1222,Corolla,Toyota,1300,Sedan,2016,258320,Petrol,Manual,Lahore,30.25
1223,Corolla,Toyota,1800,Sedan,2020,61288,Petrol,Automatic,Karachi,55.5
1224,Corolla,Toyota,1300,Sedan,2010,100000,Petrol,Manual,Sialkot,18.0
1225,Corolla,Toyota,1300,Sedan,2011,75000,Petrol,Manual,Islamabad,30.85
1226,Corolla,Toyota,1300,Sedan,1999,316000,Petrol,Manual,Lahore,12.0
1227,Corolla,Toyota,1300,Sedan,2011,110000,Petrol,Manual,Lahore,25.3
1228,Corolla,Toyota,1600,Sedan,2018,52000,Petrol,Automatic,Lahore,48.0
1229,Corolla,Toyota,1600,Sedan,2013,103500,Petrol,Automatic,Lahore,29.85
1230,Corolla,Toyota,1300,Sedan,1986,12,Petrol,Manual,Sindh,5.1
1231,Corolla,Toyota,1300,Sedan,2017,203000,Petrol,Manual,Islamabad,39.5
1232,Corolla,Toyota,1600,Sedan,2017,66000,Petrol,Automatic,Sindh,35.0
1233,Corolla,Toyota,1300,Sedan,2016,97000,Petrol,Automatic,Islamabad,38.75
1234,Corolla,Toyota,1300,Sedan,1973,100000,Petrol,Manual,Sialkot,2.95
1235,Corolla,Toyota,1600,Sedan,2022,3100,Petrol,Automatic,Islamabad,69.0
1236,Corolla,Toyota,1800,Sedan,2015,21500,Petrol,Automatic,Islamabad,50.75
1237,Corolla,Toyota,1500,Sedan,2001,10000,Petrol,Automatic,Punjab,13.0
1238,Corolla,Toyota,1600,Sedan,2020,38191,Petrol,Automatic,Karachi,53.0
1239,Corolla,Toyota,1500,Station Wagon,2020,122000,Hybrid,Automatic,Un-Registered,69.75
1240,Corolla,Toyota,1800,Sedan,2018,188480,Petrol,Manual,Lahore,43.0
1241,Corolla,Toyota,1800,Sedan,2021,46000,Petrol,Automatic,Islamabad,62.5
1242,Corolla,Toyota,1800,Sedan,2022,20000,Petrol,Automatic,Punjab,69.0
1243,Corolla,Toyota,1800,Sedan,2019,69683,Petrol,Automatic,Islamabad,53.0
1244,Corolla,Toyota,1300,Sedan,2014,118516,Petrol,Manual,Islamabad,29.0
1245,Corolla,Toyota,1300,Sedan,2016,94877,Petrol,Automatic,Lahore,35.0
1246,Corolla,Toyota,1600,Sedan,2022,9919,Petrol,Automatic,Punjab,62.5
1247,Corolla,Toyota,1300,Sedan,2016,84812,Petrol,Automatic,Islamabad,36.0
1248,Corolla,Toyota,1500,Sedan,2015,93140,Petrol,Automatic,Lahore,49.5
1249,Corolla,Toyota,1600,Sedan,2022,11154,Petrol,Automatic,Islamabad,60.0
1250,Corolla,Toyota,1800,Sedan,2015,21500,Petrol,Automatic,Islamabad,50.75
1251,Corolla,Toyota,1500,Sedan,2001,10000,Petrol,Automatic,Punjab,13.0
1252,Corolla,Toyota,1500,Sedan,1994,125685,Petrol,Automatic,Islamabad,24.5
1253,Corolla,Toyota,1800,Sedan,2022,22500,Petrol,Automatic,Punjab,66.0
1254,Corolla,Toyota,1800,Sedan,2023,23000,Petrol,Automatic,Islamabad,72.5
1255,Corolla,Toyota,1300,Sedan,2017,110300,Petrol,Automatic,Lahore,33.0
1256,Corolla,Toyota,1300,Sedan,2016,89000,Petrol,Automatic,Islamabad,38.0
1257,Corolla,Toyota,1600,Sedan,2018,112000,Petrol,Automatic,Sindh,45.0
1258,Corolla,Toyota,1600,Sedan,1997,100000,Petrol,Manual,Karachi,14.0
1259,Corolla,Toyota,1300,Sedan,2010,260709,Petrol,Manual,Islamabad,23.0
1260,Corolla,Toyota,1300,Sedan,2017,120000,Petrol,Automatic,Islamabad,39.25
1261,Corolla,Toyota,1600,Sedan,2022,20778,Petrol,Automatic,Punjab,68.0
1262,Corolla,Toyota,1600,Sedan,2013,160000,Petrol,Automatic,Islamabad,34.35
1263,Corolla,Toyota,1800,Sedan,2018,90000,Petrol,Automatic,Lahore,53.5
1264,Corolla,Toyota,1600,Sedan,2018,75000,Petrol,Automatic,Lahore,46.0
1265,Corolla,Toyota,1800,Sedan,2022,23000,Petrol,Automatic,Punjab,66.0
1266,Corolla,Toyota,1300,Sedan,2015,145000,Petrol,Automatic,Islamabad,37.2
1267,Corolla,Toyota,1800,Sedan,2015,128823,Petrol,Automatic,Islamabad,43.0
1268,Corolla,Toyota,1800,Sedan,2016,154689,Petrol,Automatic,Lahore,45.0
1269,Corolla,Toyota,1800,Sedan,2014,98177,Petrol,Automatic,Karachi,36.0
1270,Corolla,Toyota,1800,Sedan,2014,60000,Petrol,Automatic,Karachi,38.0
1271,Corolla,Toyota,1800,Sedan,2022,11278,Petrol,Automatic,Sindh,67.5
1272,Corolla,Toyota,1800,Sedan,2018,86904,Petrol,Automatic,Karachi,48.1
1273,Corolla,Toyota,1800,Sedan,2022,11742,Petrol,Automatic,Sindh,73.0
1274,Corolla,Toyota,1800,Sedan,2017,118306,Petrol,Automatic,Lahore,50.0
1275,Civic,Honda,1800,Sedan,2020,33000,Petrol,Automatic,Sindh,59.5
1276,Civic,Honda,1800,Sedan,2018,78000,Petrol,Automatic,Lahore,49.75
1277,Civic,Honda,1800,Sedan,2013,150000,Petrol,Manual,Islamabad,31.5
1278,Civic,Honda,1800,Sedan,2017,135000,Petrol,Automatic,Lahore,48.3
1279,Civic,Honda,1800,Sedan,2017,78000,Petrol,Automatic,Punjab,50.0
1280,Civic,Honda,1500,Sedan,2022,18000,Petrol,Automatic,Punjab,80.0
1281,Civic,Honda,1800,Sedan,2020,70000,Petrol,Automatic,Islamabad,58.9
1282,Civic,Honda,1800,Sedan,2019,48000,Petrol,Automatic,Islamabad,57.0
1283,Civic,Honda,1800,Sedan,2021,49124,Petrol,Automatic,Punjab,64.5
