,Car_Name,Car_Brand,Engine Capacity,Category,model Year,Milage,Fuel Type,Transmission,City Registered,Price
3752,Wagon,Suzuki,1000 cc,Hatchback,2018,"56,000 km",Petrol,Manual,Lahore,PKR 22.9 lacs
3753,Picanto,KIA,1000 cc,Hatchback,2022,25 km,Petrol,Manual,Un-Registered,PKR 31 lacs
3754,Wagon,Suzuki,1000 cc,Hatchback,2018,"65,000 km",Petrol,Manual,Lahore,PKR 22.99 lacs
3755,Wagon,Suzuki,1000 cc,Hatchback,2018,"52,350 km",Petrol,Manual,Faisalabad,PKR 23.5 lacs
3756,Wagon,Suzuki,660 cc,Hatchback,2020,"14,000 km",Petrol,Automatic,Un-Registered,PKR 36.5 lacs
3757,Move,Daihatsu,660 cc,Hatchback,2020,"32,000 km",Petrol,Automatic,Un-Registered,PKR 34.6 lacs
3758,Wagon,Suzuki,1000 cc,Hatchback,2018,"168,000 km",Petrol,Manual,Islamabad,PKR 22.7 lacs
3759,Wagon,Suzuki,660 cc,Hatchback,2013,"132,000 km",Petrol,Automatic,Islamabad,PKR 21.5 lacs
3760,Wagon,Suzuki,660 cc,Hatchback,2015,"72,000 km",Petrol,Automatic,Karachi,PKR 28.75 lacs
3761,Wagon,Suzuki,660 cc,Hatchback,2017,"130,000 km",Petrol,Automatic,Punjab,PKR 27.5 lacs
3762,Wagon,Suzuki,660 cc,Hatchback,2016,"82,000 km",Petrol,Automatic,Sindh,PKR 28.5 lacs
3763,Flair,Mazda,660 cc,Mini Van,2020,13 km,Petrol,Automatic,Un-Registered,PKR 36.45 lacs
3764,Wagon,Suzuki,660 cc,N/A,2013,"110,670 km",Petrol,Automatic,Lahore,PKR 23.5 lacs
3765,City,Honda,1500 cc,Sedan,2015,"150,000 km",Petrol,Manual,Islamabad,PKR 30.5 lacs
3766,Wagon,Suzuki,1000 cc,Hatchback,2019,"33,000 km",Petrol,Manual,Islamabad,PKR 26.5 lacs
3767,Wagon,Suzuki,1000 cc,N/A,2017,"77,000 km",Petrol,Manual,Islamabad,PKR 21 lacs
3768,Wagon,Suzuki,1000 cc,Hatchback,2016,"100,000 km",Petrol,Manual,Lahore,PKR 19.25 lacs
3769,Wagon,Suzuki,1000 cc,Hatchback,2016,"96,000 km",Petrol,Manual,Islamabad,PKR 19.5 lacs
3770,Wagon,Suzuki,1000 cc,Hatchback,2018,"56,000 km",Petrol,Manual,Lahore,PKR 22.9 lacs
3771,Picanto,KIA,1000 cc,Hatchback,2022,25 km,Petrol,Manual,Un-Registered,PKR 31 lacs
3772,Wagon,Suzuki,1000 cc,Hatchback,2018,"65,000 km",Petrol,Manual,Lahore,PKR 22.99 lacs
3773,Wagon,Suzuki,1000 cc,Hatchback,2018,"52,350 km",Petrol,Manual,Faisalabad,PKR 23.5 lacs
3774,Wagon,Suzuki,660 cc,Hatchback,2020,"14,000 km",Petrol,Automatic,Un-Registered,PKR 36.5 lacs
3775,Move,Daihatsu,660 cc,Hatchback,2020,"32,000 km",Petrol,Automatic,Un-Registered,PKR 34.6 lacs
3776,Wagon,Suzuki,1000 cc,Hatchback,2018,"168,000 km",Petrol,Manual,Islamabad,PKR 22.7 lacs
3777,Wagon,Suzuki,660 cc,Hatchback,2013,"132,000 km",Petrol,Automatic,Islamabad,PKR 21.5 lacs
3778,Wagon,Suzuki,660 cc,Hatchback,2015,"72,000 km",Petrol,Automatic,Karachi,PKR 28.75 lacs
3779,Wagon,Suzuki,660 cc,Hatchback,2017,"130,000 km",Petrol,Automatic,Punjab,PKR 27.5 lacs
3780,Wagon,Suzuki,660 cc,Hatchback,2016,"82,000 km",Petrol,Automatic,Sindh,PKR 28.5 lacs
3781,Flair,Mazda,660 cc,Mini Van,2020,13 km,Petrol,Automatic,Un-Registered,PKR 36.45 lacs
3782,Wagon,Suzuki,660 cc,N/A,2013,"110,670 km",Petrol,Automatic,Lahore,PKR 23.5 lacs
3783,City,Honda,1500 cc,Sedan,2015,"150,000 km",Petrol,Manual,Islamabad,PKR 30.5 lacs
3784,Wagon,Suzuki,1000 cc,Hatchback,2019,"33,000 km",Petrol,Manual,Islamabad,PKR 26.5 lacs
3785,Wagon,Suzuki,1000 cc,N/A,2017,"77,000 km",Petrol,Manual,Islamabad,PKR 21 lacs
3786,Wagon,Suzuki,1000 cc,Hatchback,2016,"100,000 km",Petrol,Manual,Lahore,PKR 19.25 lacs
3787,Wagon,Suzuki,1000 cc,Hatchback,2016,"96,000 km",Petrol,Manual,Islamabad,PKR 19.5 lacs
3788,Wagon,Suzuki,1000 cc,Hatchback,2018,"56,000 km",Petrol,Manual,Lahore,PKR 22.9 lacs
3789,Picanto,KIA,1000 cc,Hatchback,2022,25 km,Petrol,Manual,Un-Registered,PKR 31 lacs
3790,Wagon,Suzuki,1000 cc,Hatchback,2018,"65,000 km",Petrol,Manual,Lahore,PKR 22.99 lacs
3791,Wagon,Suzuki,1000 cc,Hatchback,2018,"52,350 km",Petrol,Manual,Faisalabad,PKR 23.5 lacs
3792,Wagon,Suzuki,660 cc,Hatchback,2020,"14,000 km",Petrol,Automatic,Un-Registered,PKR 36.5 lacs
3793,Move,Daihatsu,660 cc,Hatchback,2020,"32,000 km",Petrol,Automatic,Un-Registered,PKR 34.6 lacs
3794,Wagon,Suzuki,1000 cc,Hatchback,2018,"168,000 km",Petrol,Manual,Islamabad,PKR 22.7 lacs
3795,Wagon,Suzuki,660 cc,Hatchback,2013,"132,000 km",Petrol,Automatic,Islamabad,PKR 21.5 lacs
3796,Wagon,Suzuki,660 cc,Hatchback,2015,"72,000 km",Petrol,Automatic,Karachi,PKR 28.75 lacs
3797,Wagon,Suzuki,660 cc,Hatchback,2017,"130,000 km",Petrol,Automatic,Punjab,PKR 27.5 lacs
3798,Wagon,Suzuki,660 cc,Hatchback,2016,"82,000 km",Petrol,Automatic,Sindh,PKR 28.5 lacs
3799,Flair,Mazda,660 cc,Mini Van,2020,13 km,Petrol,Automatic,Un-Registered,PKR 36.45 lacs
3800,Wagon,Suzuki,660 cc,N/A,2013,"110,670 km",Petrol,Automatic,Lahore,PKR 23.5 lacs
3801,City,Honda,1500 cc,Sedan,2015,"150,000 km",Petrol,Manual,Islamabad,PKR 30.5 lacs
3802,Wagon,Suzuki,1000 cc,Hatchback,2019,"33,000 km",Petrol,Manual,Islamabad,PKR 26.5 lacs
3803,Wagon,Suzuki,1000 cc,N/A,2017,"77,000 km",Petrol,Manual,Islamabad,PKR 21 lacs
3804,Wagon,Suzuki,1000 cc,Hatchback,2016,"100,000 km",Petrol,Manual,Lahore,PKR 19.25 lacs
3805,Wagon,Suzuki,1000 cc,Hatchback,2016,"96,000 km",Petrol,Manual,Islamabad,PKR 19.5 lacs
3806,Wagon,Suzuki,1000 cc,Hatchback,2018,"56,000 km",Petrol,Manual,Lahore,PKR 22.9 lacs
3807,Picanto,KIA,1000 cc,Hatchback,2022,25 km,Petrol,Manual,Un-Registered,PKR 31 lacs
3808,Wagon,Suzuki,1000 cc,Hatchback,2018,"65,000 km",Petrol,Manual,Lahore,PKR 22.99 lacs
3809,Wagon,Suzuki,1000 cc,Hatchback,2018,"52,350 km",Petrol,Manual,Faisalabad,PKR 23.5 lacs
3810,Wagon,Suzuki,660 cc,Hatchback,2020,"14,000 km",Petrol,Automatic,Un-Registered,PKR 36.5 lacs
3811,Move,Daihatsu,660 cc,Hatchback,2020,"32,000 km",Petrol,Automatic,Un-Registered,PKR 34.6 lacs
3812,Wagon,Suzuki,1000 cc,Hatchback,2018,"168,000 km",Petrol,Manual,Islamabad,PKR 22.7 lacs
3813,Wagon,Suzuki,660 cc,Hatchback,2013,"132,000 km",Petrol,Automatic,Islamabad,PKR 21.5 lacs
3814,Wagon,Suzuki,660 cc,Hatchback,2015,"72,000 km",Petrol,Automatic,Karachi,PKR 28.75 lacs
3815,Wagon,Suzuki,660 cc,Hatchback,2017,"130,000 km",Petrol,Automatic,Punjab,PKR 27.5 lacs
3816,Wagon,Suzuki,660 cc,Hatchback,2016,"82,000 km",Petrol,Automatic,Sindh,PKR 28.5 lacs
3817,Flair,Mazda,660 cc,Mini Van,2020,13 km,Petrol,Automatic,Un-Registered,PKR 36.45 lacs
3818,Wagon,Suzuki,660 cc,N/A,2013,"110,670 km",Petrol,Automatic,Lahore,PKR 23.5 lacs
3819,City,Honda,1500 cc,Sedan,2015,"150,000 km",Petrol,Manual,Islamabad,PKR 30.5 lacs
3820,Wagon,Suzuki,1000 cc,Hatchback,2019,"33,000 km",Petrol,Manual,Islamabad,PKR 26.5 lacs
3821,Wagon,Suzuki,1000 cc,N/A,2017,"77,000 km",Petrol,Manual,Islamabad,PKR 21 lacs
3822,Wagon,Suzuki,1000 cc,Hatchback,2016,"100,000 km",Petrol,Manual,Lahore,PKR 19.25 lacs
3823,Wagon,Suzuki,1000 cc,Hatchback,2016,"96,000 km",Petrol,Manual,Islamabad,PKR 19.5 lacs
3824,Wagon,Suzuki,1000 cc,Hatchback,2018,"56,000 km",Petrol,Manual,Lahore,PKR 22.9 lacs
3825,Picanto,KIA,1000 cc,Hatchback,2022,25 km,Petrol,Manual,Un-Registered,PKR 31 lacs
3826,Wagon,Suzuki,1000 cc,Hatchback,2018,"65,000 km",Petrol,Manual,Lahore,PKR 22.99 lacs
3827,Wagon,Suzuki,1000 cc,Hatchback,2018,"52,350 km",Petrol,Manual,Faisalabad,PKR 23.5 lacs
3828,Wagon,Suzuki,660 cc,Hatchback,2020,"14,000 km",Petrol,Automatic,Un-Registered,PKR 36.5 lacs
3829,Move,Daihatsu,660 cc,Hatchback,2020,"32,000 km",Petrol,Automatic,Un-Registered,PKR 34.6 lacs
3830,Wagon,Suzuki,1000 cc,Hatchback,2018,"168,000 km",Petrol,Manual,Islamabad,PKR 22.7 lacs
3831,Wagon,Suzuki,660 cc,Hatchback,2013,"132,000 km",Petrol,Automatic,Islamabad,PKR 21.5 lacs
3832,Wagon,Suzuki,660 cc,Hatchback,2015,"72,000 km",Petrol,Automatic,Karachi,PKR 28.75 lacs
3833,Wagon,Suzuki,660 cc,Hatchback,2017,"130,000 km",Petrol,Automatic,Punjab,PKR 27.5 lacs
3834,Wagon,Suzuki,660 cc,Hatchback,2016,"82,000 km",Petrol,Automatic,Sindh,PKR 28.5 lacs
3835,Flair,Mazda,660 cc,Mini Van,2020,13 km,Petrol,Automatic,Un-Registered,PKR 36.45 lacs
3836,Wagon,Suzuki,660 cc,N/A,2013,"110,670 km",Petrol,Automatic,Lahore,PKR 23.5 lacs
3837,City,Honda,1500 cc,Sedan,2015,"150,000 km",Petrol,Manual,Islamabad,PKR 30.5 lacs
3838,Wagon,Suzuki,1000 cc,Hatchback,2019,"33,000 km",Petrol,Manual,Islamabad,PKR 26.5 lacs
3839,Wagon,Suzuki,1000 cc,N/A,2017,"77,000 km",Petrol,Manual,Islamabad,PKR 21 lacs
3840,Wagon,Suzuki,1000 cc,Hatchback,2016,"100,000 km",Petrol,Manual,Lahore,PKR 19.25 lacs
3841,Wagon,Suzuki,1000 cc,Hatchback,2016,"96,000 km",Petrol,Manual,Islamabad,PKR 19.5 lacs
3842,Wagon,Suzuki,1000 cc,Hatchback,2018,"56,000 km",Petrol,Manual,Lahore,PKR 22.9 lacs
3843,Picanto,KIA,1000 cc,Hatchback,2022,25 km,Petrol,Manual,Un-Registered,PKR 31 lacs
3844,Wagon,Suzuki,1000 cc,Hatchback,2018,"65,000 km",Petrol,Manual,Lahore,PKR 22.99 lacs
3845,Wagon,Suzuki,1000 cc,Hatchback,2018,"52,350 km",Petrol,Manual,Faisalabad,PKR 23.5 lacs
3846,Wagon,Suzuki,660 cc,Hatchback,2020,"14,000 km",Petrol,Automatic,Un-Registered,PKR 36.5 lacs
3847,Move,Daihatsu,660 cc,Hatchback,2020,"32,000 km",Petrol,Automatic,Un-Registered,PKR 34.6 lacs
3848,Wagon,Suzuki,1000 cc,Hatchback,2018,"168,000 km",Petrol,Manual,Islamabad,PKR 22.7 lacs
3849,Wagon,Suzuki,660 cc,Hatchback,2013,"132,000 km",Petrol,Automatic,Islamabad,PKR 21.5 lacs
3850,Wagon,Suzuki,660 cc,Hatchback,2015,"72,000 km",Petrol,Automatic,Karachi,PKR 28.75 lacs
3851,Wagon,Suzuki,660 cc,Hatchback,2017,"130,000 km",Petrol,Automatic,Punjab,PKR 27.5 lacs
3852,Wagon,Suzuki,660 cc,Hatchback,2016,"82,000 km",Petrol,Automatic,Sindh,PKR 28.5 lacs
3853,Flair,Mazda,660 cc,Mini Van,2020,13 km,Petrol,Automatic,Un-Registered,PKR 36.45 lacs
3854,Wagon,Suzuki,660 cc,N/A,2013,"110,670 km",Petrol,Automatic,Lahore,PKR 23.5 lacs
3855,City,Honda,1500 cc,Sedan,2015,"150,000 km",Petrol,Manual,Islamabad,PKR 30.5 lacs
3856,Wagon,Suzuki,1000 cc,Hatchback,2019,"33,000 km",Petrol,Manual,Islamabad,PKR 26.5 lacs
3857,Wagon,Suzuki,1000 cc,N/A,2017,"77,000 km",Petrol,Manual,Islamabad,PKR 21 lacs
3858,Wagon,Suzuki,1000 cc,Hatchback,2016,"100,000 km",Petrol,Manual,Lahore,PKR 19.25 lacs
3859,Wagon,Suzuki,1000 cc,Hatchback,2016,"96,000 km",Petrol,Manual,Islamabad,PKR 19.5 lacs
3860,Wagon,Suzuki,1000 cc,Hatchback,2018,"56,000 km",Petrol,Manual,Lahore,PKR 22.9 lacs
3861,Picanto,KIA,1000 cc,Hatchback,2022,25 km,Petrol,Manual,Un-Registered,PKR 31 lacs
3862,Wagon,Suzuki,1000 cc,Hatchback,2018,"65,000 km",Petrol,Manual,Lahore,PKR 22.99 lacs
3863,Wagon,Suzuki,1000 cc,Hatchback,2018,"52,350 km",Petrol,Manual,Faisalabad,PKR 23.5 lacs
3864,Wagon,Suzuki,660 cc,Hatchback,2020,"14,000 km",Petrol,Automatic,Un-Registered,PKR 36.5 lacs
3865,Move,Daihatsu,660 cc,Hatchback,2020,"32,000 km",Petrol,Automatic,Un-Registered,PKR 34.6 lacs
3866,Wagon,Suzuki,1000 cc,Hatchback,2018,"168,000 km",Petrol,Manual,Islamabad,PKR 22.7 lacs
3867,Wagon,Suzuki,660 cc,Hatchback,2013,"132,000 km",Petrol,Automatic,Islamabad,PKR 21.5 lacs
3868,Wagon,Suzuki,660 cc,Hatchback,2015,"72,000 km",Petrol,Automatic,Karachi,PKR 28.75 lacs
3869,Wagon,Suzuki,660 cc,Hatchback,2017,"130,000 km",Petrol,Automatic,Punjab,PKR 27.5 lacs
3870,Wagon,Suzuki,660 cc,Hatchback,2016,"82,000 km",Petrol,Automatic,Sindh,PKR 28.5 lacs
3871,Flair,Mazda,660 cc,Mini Van,2020,13 km,Petrol,Automatic,Un-Registered,PKR 36.45 lacs
3872,Wagon,Suzuki,660 cc,N/A,2013,"110,670 km",Petrol,Automatic,Lahore,PKR 23.5 lacs
3873,City,Honda,1500 cc,Sedan,2015,"150,000 km",Petrol,Manual,Islamabad,PKR 30.5 lacs
3874,Wagon,Suzuki,1000 cc,Hatchback,2019,"33,000 km",Petrol,Manual,Islamabad,PKR 26.5 lacs
3875,Wagon,Suzuki,1000 cc,N/A,2017,"77,000 km",Petrol,Manual,Islamabad,PKR 21 lacs
3876,Wagon,Suzuki,1000 cc,Hatchback,2016,"100,000 km",Petrol,Manual,Lahore,PKR 19.25 lacs
3877,Wagon,Suzuki,1000 cc,Hatchback,2016,"96,000 km",Petrol,Manual,Islamabad,PKR 19.5 lacs
3878,Wagon,Suzuki,1000 cc,Hatchback,2018,"56,000 km",Petrol,Manual,Lahore,PKR 22.9 lacs
3879,Picanto,KIA,1000 cc,Hatchback,2022,25 km,Petrol,Manual,Un-Registered,PKR 31 lacs
3880,Wagon,Suzuki,1000 cc,Hatchback,2018,"65,000 km",Petrol,Manual,Lahore,PKR 22.99 lacs
3881,Wagon,Suzuki,1000 cc,Hatchback,2018,"52,350 km",Petrol,Manual,Faisalabad,PKR 23.5 lacs
3882,Wagon,Suzuki,660 cc,Hatchback,2020,"14,000 km",Petrol,Automatic,Un-Registered,PKR 36.5 lacs
3883,Move,Daihatsu,660 cc,Hatchback,2020,"32,000 km",Petrol,Automatic,Un-Registered,PKR 34.6 lacs
3884,Wagon,Suzuki,1000 cc,Hatchback,2018,"168,000 km",Petrol,Manual,Islamabad,PKR 22.7 lacs
3885,Wagon,Suzuki,660 cc,Hatchback,2013,"132,000 km",Petrol,Automatic,Islamabad,PKR 21.5 lacs
3886,Wagon,Suzuki,660 cc,Hatchback,2015,"72,000 km",Petrol,Automatic,Karachi,PKR 28.75 lacs
3887,Wagon,Suzuki,660 cc,Hatchback,2017,"130,000 km",Petrol,Automatic,Punjab,PKR 27.5 lacs
3888,Wagon,Suzuki,660 cc,Hatchback,2016,"82,000 km",Petrol,Automatic,Sindh,PKR 28.5 lacs
3889,Flair,Mazda,660 cc,Mini Van,2020,13 km,Petrol,Automatic,Un-Registered,PKR 36.45 lacs
3890,Wagon,Suzuki,660 cc,N/A,2013,"110,670 km",Petrol,Automatic,Lahore,PKR 23.5 lacs
3891,City,Honda,1500 cc,Sedan,2015,"150,000 km",Petrol,Manual,Islamabad,PKR 30.5 lacs
3892,Wagon,Suzuki,1000 cc,Hatchback,2019,"33,000 km",Petrol,Manual,Islamabad,PKR 26.5 lacs
3893,Wagon,Suzuki,1000 cc,N/A,2017,"77,000 km",Petrol,Manual,Islamabad,PKR 21 lacs
3894,Wagon,Suzuki,1000 cc,Hatchback,2016,"100,000 km",Petrol,Manual,Lahore,PKR 19.25 lacs
3895,Wagon,Suzuki,1000 cc,Hatchback,2016,"96,000 km",Petrol,Manual,Islamabad,PKR 19.5 lacs
3896,Wagon,Suzuki,1000 cc,Hatchback,2018,"56,000 km",Petrol,Manual,Lahore,PKR 22.9 lacs
3897,Picanto,KIA,1000 cc,Hatchback,2022,25 km,Petrol,Manual,Un-Registered,PKR 31 lacs
3898,Wagon,Suzuki,1000 cc,Hatchback,2018,"65,000 km",Petrol,Manual,Lahore,PKR 22.99 lacs
3899,Wagon,Suzuki,1000 cc,Hatchback,2018,"52,350 km",Petrol,Manual,Faisalabad,PKR 23.5 lacs
3900,Wagon,Suzuki,660 cc,Hatchback,2020,"14,000 km",Petrol,Automatic,Un-Registered,PKR 36.5 lacs
3901,Move,Daihatsu,660 cc,Hatchback,2020,"32,000 km",Petrol,Automatic,Un-Registered,PKR 34.6 lacs
3902,Wagon,Suzuki,1000 cc,Hatchback,2018,"168,000 km",Petrol,Manual,Islamabad,PKR 22.7 lacs
3903,Wagon,Suzuki,660 cc,Hatchback,2013,"132,000 km",Petrol,Automatic,Islamabad,PKR 21.5 lacs
3904,Wagon,Suzuki,660 cc,Hatchback,2015,"72,000 km",Petrol,Automatic,Karachi,PKR 28.75 lacs
3905,Wagon,Suzuki,660 cc,Hatchback,2017,"130,000 km",Petrol,Automatic,Punjab,PKR 27.5 lacs
3906,Wagon,Suzuki,660 cc,Hatchback,2016,"82,000 km",Petrol,Automatic,Sindh,PKR 28.5 lacs
3907,Flair,Mazda,660 cc,Mini Van,2020,13 km,Petrol,Automatic,Un-Registered,PKR 36.45 lacs
3908,Wagon,Suzuki,660 cc,N/A,2013,"110,670 km",Petrol,Automatic,Lahore,PKR 23.5 lacs
3909,City,Honda,1500 cc,Sedan,2015,"150,000 km",Petrol,Manual,Islamabad,PKR 30.5 lacs
3910,Wagon,Suzuki,1000 cc,Hatchback,2019,"33,000 km",Petrol,Manual,Islamabad,PKR 26.5 lacs
3911,Wagon,Suzuki,1000 cc,N/A,2017,"77,000 km",Petrol,Manual,Islamabad,PKR 21 lacs
3912,Wagon,Suzuki,1000 cc,Hatchback,2016,"100,000 km",Petrol,Manual,Lahore,PKR 19.25 lacs
3913,Wagon,Suzuki,1000 cc,Hatchback,2016,"96,000 km",Petrol,Manual,Islamabad,PKR 19.5 lacs
3914,Wagon,Suzuki,1000 cc,Hatchback,2018,"56,000 km",Petrol,Manual,Lahore,PKR 22.9 lacs
3915,Picanto,KIA,1000 cc,Hatchback,2022,25 km,Petrol,Manual,Un-Registered,PKR 31 lacs
3916,Wagon,Suzuki,1000 cc,Hatchback,2018,"65,000 km",Petrol,Manual,Lahore,PKR 22.99 lacs
3917,Wagon,Suzuki,1000 cc,Hatchback,2018,"52,350 km",Petrol,Manual,Faisalabad,PKR 23.5 lacs
3918,Wagon,Suzuki,660 cc,Hatchback,2020,"14,000 km",Petrol,Automatic,Un-Registered,PKR 36.5 lacs
3919,Move,Daihatsu,660 cc,Hatchback,2020,"32,000 km",Petrol,Automatic,Un-Registered,PKR 34.6 lacs
3920,Wagon,Suzuki,1000 cc,Hatchback,2018,"168,000 km",Petrol,Manual,Islamabad,PKR 22.7 lacs
3921,Wagon,Suzuki,660 cc,Hatchback,2013,"132,000 km",Petrol,Automatic,Islamabad,PKR 21.5 lacs
3922,Wagon,Suzuki,660 cc,Hatchback,2015,"72,000 km",Petrol,Automatic,Karachi,PKR 28.75 lacs
3923,Wagon,Suzuki,660 cc,Hatchback,2017,"130,000 km",Petrol,Automatic,Punjab,PKR 27.5 lacs
3924,Wagon,Suzuki,660 cc,Hatchback,2016,"82,000 km",Petrol,Automatic,Sindh,PKR 28.5 lacs
3925,Flair,Mazda,660 cc,Mini Van,2020,13 km,Petrol,Automatic,Un-Registered,PKR 36.45 lacs
3926,Wagon,Suzuki,660 cc,N/A,2013,"110,670 km",Petrol,Automatic,Lahore,PKR 23.5 lacs
3927,City,Honda,1500 cc,Sedan,2015,"150,000 km",Petrol,Manual,Islamabad,PKR 30.5 lacs
3928,Wagon,Suzuki,1000 cc,Hatchback,2019,"33,000 km",Petrol,Manual,Islamabad,PKR 26.5 lacs
3929,Wagon,Suzuki,1000 cc,N/A,2017,"77,000 km",Petrol,Manual,Islamabad,PKR 21 lacs
3930,Wagon,Suzuki,1000 cc,Hatchback,2016,"100,000 km",Petrol,Manual,Lahore,PKR 19.25 lacs
3931,Wagon,Suzuki,1000 cc,Hatchback,2016,"96,000 km",Petrol,Manual,Islamabad,PKR 19.5 lacs
3932,Wagon,Suzuki,1000 cc,Hatchback,2018,"56,000 km",Petrol,Manual,Lahore,PKR 22.9 lacs
3933,Picanto,KIA,1000 cc,Hatchback,2022,25 km,Petrol,Manual,Un-Registered,PKR 31 lacs
3934,Wagon,Suzuki,1000 cc,Hatchback,2018,"65,000 km",Petrol,Manual,Lahore,PKR 22.99 lacs
3935,Wagon,Suzuki,1000 cc,Hatchback,2018,"52,350 km",Petrol,Manual,Faisalabad,PKR 23.5 lacs
3936,Wagon,Suzuki,660 cc,Hatchback,2020,"14,000 km",Petrol,Automatic,Un-Registered,PKR 36.5 lacs
3937,Move,Daihatsu,660 cc,Hatchback,2020,"32,000 km",Petrol,Automatic,Un-Registered,PKR 34.6 lacs
3938,Wagon,Suzuki,1000 cc,Hatchback,2018,"168,000 km",Petrol,Manual,Islamabad,PKR 22.7 lacs
3939,Wagon,Suzuki,660 cc,Hatchback,2013,"132,000 km",Petrol,Automatic,Islamabad,PKR 21.5 lacs
3940,Wagon,Suzuki,660 cc,Hatchback,2015,"72,000 km",Petrol,Automatic,Karachi,PKR 28.75 lacs
3941,Wagon,Suzuki,660 cc,Hatchback,2017,"130,000 km",Petrol,Automatic,Punjab,PKR 27.5 lacs
3942,Wagon,Suzuki,660 cc,Hatchback,2016,"82,000 km",Petrol,Automatic,Sindh,PKR 28.5 lacs
3943,Flair,Mazda,660 cc,Mini Van,2020,13 km,Petrol,Automatic,Un-Registered,PKR 36.45 lacs
3944,Wagon,Suzuki,660 cc,N/A,2013,"110,670 km",Petrol,Automatic,Lahore,PKR 23.5 lacs
3945,City,Honda,1500 cc,Sedan,2015,"150,000 km",Petrol,Manual,Islamabad,PKR 30.5 lacs
3946,Wagon,Suzuki,1000 cc,Hatchback,2019,"33,000 km",Petrol,Manual,Islamabad,PKR 26.5 lacs
3947,Wagon,Suzuki,1000 cc,N/A,2017,"77,000 km",Petrol,Manual,Islamabad,PKR 21 lacs
3948,Wagon,Suzuki,1000 cc,Hatchback,2016,"100,000 km",Petrol,Manual,Lahore,PKR 19.25 lacs
3949,Wagon,Suzuki,1000 cc,Hatchback,2016,"96,000 km",Petrol,Manual,Islamabad,PKR 19.5 lacs
3950,Wagon,Suzuki,1000 cc,Hatchback,2018,"56,000 km",Petrol,Manual,Lahore,PKR 22.9 lacs
3951,Picanto,KIA,1000 cc,Hatchback,2022,25 km,Petrol,Manual,Un-Registered,PKR 31 lacs
3952,Wagon,Suzuki,1000 cc,Hatchback,2018,"65,000 km",Petrol,Manual,Lahore,PKR 22.99 lacs
3953,Wagon,Suzuki,1000 cc,Hatchback,2018,"52,350 km",Petrol,Manual,Faisalabad,PKR 23.5 lacs
3954,Wagon,Suzuki,660 cc,Hatchback,2020,"14,000 km",Petrol,Automatic,Un-Registered,PKR 36.5 lacs
3955,Move,Daihatsu,660 cc,Hatchback,2020,"32,000 km",Petrol,Automatic,Un-Registered,PKR 34.6 lacs
3956,Wagon,Suzuki,1000 cc,Hatchback,2018,"168,000 km",Petrol,Manual,Islamabad,PKR 22.7 lacs
3957,Wagon,Suzuki,660 cc,Hatchback,2013,"132,000 km",Petrol,Automatic,Islamabad,PKR 21.5 lacs
3958,Wagon,Suzuki,660 cc,Hatchback,2015,"72,000 km",Petrol,Automatic,Karachi,PKR 28.75 lacs
3959,Wagon,Suzuki,660 cc,Hatchback,2017,"130,000 km",Petrol,Automatic,Punjab,PKR 27.5 lacs
3960,Wagon,Suzuki,660 cc,Hatchback,2016,"82,000 km",Petrol,Automatic,Sindh,PKR 28.5 lacs
3961,Flair,Mazda,660 cc,Mini Van,2020,13 km,Petrol,Automatic,Un-Registered,PKR 36.45 lacs
3962,Wagon,Suzuki,660 cc,N/A,2013,"110,670 km",Petrol,Automatic,Lahore,PKR 23.5 lacs
3963,City,Honda,1500 cc,Sedan,2015,"150,000 km",Petrol,Manual,Islamabad,PKR 30.5 lacs
3964,Wagon,Suzuki,1000 cc,Hatchback,2019,"33,000 km",Petrol,Manual,Islamabad,PKR 26.5 lacs
3965,Wagon,Suzuki,1000 cc,N/A,2017,"77,000 km",Petrol,Manual,Islamabad,PKR 21 lacs
3966,Wagon,Suzuki,1000 cc,Hatchback,2016,"100,000 km",Petrol,Manual,Lahore,PKR 19.25 lacs
3967,Wagon,Suzuki,1000 cc,Hatchback,2016,"96,000 km",Petrol,Manual,Islamabad,PKR 19.5 lacs
3968,Wagon,Suzuki,1000 cc,Hatchback,2018,"56,000 km",Petrol,Manual,Lahore,PKR 22.9 lacs
3969,Picanto,KIA,1000 cc,Hatchback,2022,25 km,Petrol,Manual,Un-Registered,PKR 31 lacs
3970,Wagon,Suzuki,1000 cc,Hatchback,2018,"65,000 km",Petrol,Manual,Lahore,PKR 22.99 lacs
3971,Wagon,Suzuki,1000 cc,Hatchback,2018,"52,350 km",Petrol,Manual,Faisalabad,PKR 23.5 lacs
3972,Wagon,Suzuki,660 cc,Hatchback,2020,"14,000 km",Petrol,Automatic,Un-Registered,PKR 36.5 lacs
3973,Move,Daihatsu,660 cc,Hatchback,2020,"32,000 km",Petrol,Automatic,Un-Registered,PKR 34.6 lacs
3974,Wagon,Suzuki,1000 cc,Hatchback,2018,"168,000 km",Petrol,Manual,Islamabad,PKR 22.7 lacs
3975,Wagon,Suzuki,660 cc,Hatchback,2013,"132,000 km",Petrol,Automatic,Islamabad,PKR 21.5 lacs
3976,Wagon,Suzuki,660 cc,Hatchback,2015,"72,000 km",Petrol,Automatic,Karachi,PKR 28.75 lacs
3977,Wagon,Suzuki,660 cc,Hatchback,2017,"130,000 km",Petrol,Automatic,Punjab,PKR 27.5 lacs
